id,name,rate,rate2010,earnings,num,population,,,
51111,Lunenburg,332,491,107651,1732,15734,,,
42079,Luzerne,327,484,5834542,1733,260746,,,
42081,Lycoming,711,1052,2170139,1734,68587,,,
46085,Lyman,335,496,50987,1735,3413,,,
51680,Lynchburg,0,0,0,1736,41314,,,
48305,Lynn,418,619,61422,1737,6754,,,
20111,Lyon,743,1100,597290,1738,59201,,,
27083,Lyon,831,1230,572830,1739,26985,,,
32019,Lyon,246,364,408444,1740,25392,,,
19119,Lyon,999,1479,140216,1741,9525,,,
21143,Lyon,214,317,66874,1742,11287,,,
26097,Mackinac,67,99,176565,1743,15119,,,
26099,Macomb,445,659,18504600,1744,799945,,,
17115,Macon,659,975,2560534,1745,166848,,,
37113,Macon,262,388,387746,1746,53907,,,
1087,Macon,273,404,223307,1747,25631,,,
13193,Macon,208,308,181780,1748,12991,,,
47111,Macon,1209,1789,167815,1749,12388,,,
29121,Macon,989,1464,163637,1750,16606,,,
17117,Macoupin,1101,1629,445485,1751,47885,,,
6039,Madera,1221,1807,1489876,1752,42479,,,
1089,Madison,776,1148,8154633,1753,263929,,,
17119,Madison,1110,1643,4015670,1754,190270,,,
47113,Madison,429,635,2254899,1755,120667,,,
18095,Madison,666,986,2001614,1756,197728,,,
28089,Madison,389,576,1212299,1757,93741,,,
21151,Madison,1261,1866,967657,1758,36566,,,
36053,Madison,568,841,848600,1759,42157,,,
31119,Madison,742,1098,708635,1760,32133,,,
39097,Madison,540,799,607276,1761,45910,,,
16065,Madison,374,554,336390,1762,23310,,,
13195,Madison,560,829,184979,1763,12054,,,
12079,Madison,421,623,174656,1764,12300,,,
48313,Madison,677,1002,164246,1765,10599,,,
37115,Madison,1080,1598,164166,1766,13675,,,
19121,Madison,913,1351,146326,1767,13511,,,
5087,Madison,1045,1547,138271,1768,5580,,,
51113,Madison,378,559,127241,1769,9679,,,
22065,Madison,256,379,125373,1770,18642,,,
29123,Madison,345,511,90315,1771,13172,,,
30057,Madison,294,435,80179,1772,10178,,,
21153,Magoffin,390,577,90670,1773,14632,,,
19123,Mahaska,897,1328,293437,1774,35171,,,
27087,Mahnomen,335,496,72889,1775,7289,,,
39099,Mahoning,502,743,4095631,1776,157799,,,
40093,Major,700,1036,87147,1777,13403,,,
41045,Malheur,948,1403,440297,1778,37792,,,
51683,Manassas,0,0,0,1779,22247,,,
51685,Manassas Park,0,0,0,1780,6900,,,
12081,Manatee,486,719,4984502,1781,190303,,,
26101,Manistee,225,333,316651,1782,28619,,,
55071,Manitowoc,1188,1758,1474444,1783,89224,,,
55073,Marathon,2427,3592,2841042,1784,136874,,,
1091,Marengo,385,570,322078,1785,25069,,,
4013,Maricopa,1306,1933,75852537,1786,3200075,,,
29125,Maries,749,1109,58154,1787,3998,,,
6041,Marin,180,266,8003603,1788,437901,,,
55075,Marinette,556,823,718085,1789,35498,,,
18097,Marion,217,321,31474475,1790,865100,,,
41047,Marion,2059,3047,5299834,1791,451291,,,
12083,Marion,1333,1973,3119956,1792,206692,,,
39101,Marion,481,712,1128269,1793,71593,,,
54049,Marion,312,462,832650,1794,49845,,,
19125,Marion,842,1246,715380,1795,39070,,,
17121,Marion,791,1171,583386,1796,32284,,,
29127,Marion,593,878,481719,1797,46431,,,
1093,Marion,525,777,382619,1798,33614,,,
45067,Marion,227,336,372388,1799,24349,,,
28091,Marion,456,675,260231,1800,10093,,,
47115,Marion,249,369,242379,1801,16588,,,
21155,Marion,921,1363,210573,1802,25704,,,
5089,Marion,483,715,128992,1803,19462,,,
20115,Marion,908,1344,121718,1804,12060,,,
13197,Marion,120,178,80171,1805,6833,,,
48315,Marion,177,262,67965,1806,8786,,,
6043,Mariposa,222,329,203079,1807,17559,,,
45069,Marlboro,144,213,292445,1808,27166,,,
26103,Marquette,77,114,1050812,1809,121531,,,
55077,Marquette,373,552,131986,1810,14889,,,
1095,Marshall,1241,1837,1226666,1811,71657,,,
19127,Marshall,758,1122,755378,1812,40037,,,
18099,Marshall,830,1228,703396,1813,30929,,,
54051,Marshall,399,591,552683,1814,29481,,,
21157,Marshall,520,770,492183,1815,34652,,,
47117,Marshall,867,1283,484715,1816,45844,,,
28093,Marshall,474,702,238115,1817,31098,,,
20117,Marshall,887,1313,201651,1818,8725,,,
17123,Marshall,451,667,136995,1819,19450,,,
40095,Marshall,325,481,133931,1820,10029,,,
27089,Marshall,842,1246,84140,1821,6443,,,
46091,Marshall,406,601,70055,1822,7660,,,
12085,Martin,191,283,2209779,1823,98935,,,
18101,Martin,318,471,409240,1824,28475,,,
27091,Martin,949,1405,388214,1825,21560,,,
37117,Martin,403,596,357658,1826,30104,,,
21159,Martin,22,33,147807,1827,10298,,,
48317,Martin,250,370,50068,1828,3982,,,
51690,Martinsville,0,0,0,1829,64827,,,
53045,Mason,130,192,497962,1830,30469,,,
26105,Mason,347,514,409345,1831,40038,,,
21161,Mason,705,1043,321176,1832,19691,,,
54053,Mason,638,944,300806,1833,18317,,,
17125,Mason,429,635,165922,1834,14257,,,
48319,Mason,454,672,31314,1835,1532,,,
17127,Massac,373,552,203416,1836,17898,,,
48321,Matagorda,586,867,564537,1837,35752,,,
2170,Matanuska-Susitna,0,0,632983,1838,56090,,,
51115,Mathews,53,78,59841,1839,6302,,,
15009,Maui,710,1051,2623870,1840,118263,,,
47119,Maury,1345,1991,1751373,1841,102292,,,
48323,Maverick,149,221,378413,1842,21271,,,
40097,Mayes,1154,1708,430041,1843,23395,,,
40087,McClain,759,1123,242956,1844,14193,,,
30055,McCone,280,414,22150,1845,2809,,,
46087,McCook,551,815,72933,1846,5902,,,
45065,McCormick,79,117,72537,1847,4290,,,
21145,McCracken,379,561,1539381,1848,127686,,,
21147,McCreary,107,158,106933,1849,13883,,,
48307,McCulloch,454,672,101790,1850,9349,,,
40089,McCurtain,1248,1847,500859,1851,45467,,,
29119,McDonald,942,1394,206215,1852,16940,,,
17109,McDonough,747,1106,494258,1853,26401,,,
37111,McDowell,174,258,623405,1854,36532,,,
54047,McDowell,9,13,199295,1855,20091,,,
13189,McDuffie,191,283,279467,1856,39931,,,
17111,McHenry,786,1163,3973658,1857,223888,,,
38049,McHenry,774,1146,52812,1858,4569,,,
40091,McIntosh,732,1083,137174,1859,14196,,,
13191,McIntosh,30,44,73304,1860,5231,,,
38051,McIntosh,432,639,40010,1861,3416,,,
42083,McKean,188,278,708281,1862,53346,,,
38053,McKenzie,649,961,94584,1863,5897,,,
35031,McKinley,172,255,727266,1864,49828,,,
17113,McLean,1390,2057,4180433,1865,259050,,,
21149,McLean,384,568,155380,1866,14949,,,
38055,McLean,844,1249,131645,1867,10593,,,
48309,McLennan,1669,2470,3861012,1868,254545,,,
27085,McLeod,995,1473,720123,1869,54533,,,
47107,McMinn,895,1325,729671,1870,59705,,,
48311,McMullen,182,269,13083,1871,883,,,
47109,McNairy,556,823,288542,1872,11903,,,
20113,McPherson,1104,1634,553443,1873,34089,,,
46089,McPherson,397,588,32243,1874,3133,,,
31117,McPherson,97,144,895,1875,1399,,,
46093,Meade,708,1048,313356,1876,19625,,,
21163,Meade,787,1165,156827,1877,7744,,,
20119,Meade,345,511,58281,1878,6059,,,
30059,Meagher,94,139,22799,1879,1612,,,
37119,Mecklenburg,237,351,29884024,1880,720968,,,
51117,Mecklenburg,548,811,431781,1881,34724,,,
26107,Mecosta,530,784,444915,1882,48829,,,
39103,Medina,814,1205,2215284,1883,132563,,,
48325,Medina,1264,1871,280349,1884,32784,,,
27093,Meeker,938,1388,269813,1885,22729,,,
39105,Meigs,451,667,218101,1886,14343,,,
47121,Meigs,297,440,79132,1887,12987,,,
46095,Mellette,228,337,12324,1888,1522,,,
17129,Menard,323,478,90958,1889,5860,,,
48327,Menard,238,352,12914,1890,1620,,,
6045,Mendocino,908,1344,1359773,1891,48115,,,
21165,Menifee,356,527,33296,1892,3155,,,
26109,Menominee,281,416,321049,1893,16798,,,
55078,Menominee,1,1,67245,1894,5926,,,
6047,Merced,2201,3257,2698285,1895,146601,,,
34021,Mercer,234,346,12618887,1896,603241,,,
42085,Mercer,953,1410,1845598,1897,183420,,,
54055,Mercer,478,707,863579,1898,68339,,,
39107,Mercer,1173,1736,605676,1899,36053,,,
21167,Mercer,898,1329,297855,1900,20852,,,
38057,Mercer,470,696,233239,1901,21778,,,
17131,Mercer,679,1005,126484,1902,15115,,,
29129,Mercer,428,633,61985,1903,13984,,,
13199,Meriwether,231,342,224084,1904,19938,,,
31121,Merrick,532,787,95696,1905,9984,,,
33013,Merrimack,305,451,3348350,1906,193060,,,
8077,Mesa,1184,1752,2018361,1907,97400,,,
21169,Metcalfe,953,1410,84247,1908,9637,,,
39109,Miami,880,1302,1727230,1909,87696,,,
18103,Miami,631,934,421842,1910,23176,,,
20121,Miami,1066,1578,273136,1911,16890,,,
12086,Miami-Dade,1261,1866,49452837,1912,2294643,,,
25017,Middlesex,419,620,60363194,1913,1476773,,,
34023,Middlesex,185,274,26328495,1914,760058,,,
9007,Middlesex,199,295,3897746,1915,189690,,,
51119,Middlesex,66,98,99954,1916,10022,,,
48329,Midland,262,388,2963205,1917,161683,,,
26111,Midland,400,592,1967648,1918,79932,,,
42087,Mifflin,552,817,639707,1919,71927,,,
48331,Milam,1419,2100,317936,1920,24599,,,
49027,Millard,508,752,174726,1921,11506,,,
27095,Mille Lacs,699,1035,314064,1922,23580,,,
5091,Miller,441,653,578519,1923,39763,,,
29131,Miller,981,1452,240908,1924,20076,,,
13201,Miller,230,340,60942,1925,4657,,,
19129,Mills,471,697,148312,1926,10807,,,
48333,Mills,596,882,52544,1927,4186,,,
55079,Milwaukee,77,114,25950906,1928,944143,,,
46097,Miner,373,552,33925,1929,3860,,,
54057,Mineral,287,425,256758,1930,20150,,,
32021,Mineral,31,46,71449,1931,6030,,,
30061,Mineral,58,86,39087,1932,4123,,,
8079,Mineral,6,9,13604,1933,1209,,,
54059,Mingo,8,12,408263,1934,36129,,,
16067,Minidoka,661,978,271121,1935,28147,,,
46099,Minnehaha,1116,1652,4552963,1936,286878,,,
26113,Missaukee,244,361,108210,1937,5102,,,
5093,Mississippi,389,576,824293,1938,68263,,,
29133,Mississippi,188,278,139543,1939,18634,,,
30063,Missoula,395,585,2021652,1940,154475,,,
13205,Mitchell,370,548,267847,1941,11835,,,
37121,Mitchell,286,423,198365,1942,8334,,,
19131,Mitchell,700,1036,149416,1943,19394,,,
20123,Mitchell,437,647,115376,1944,7009,,,
48335,Mitchell,312,462,85197,1945,8073,,,
1097,Mobile,579,857,7095450,1946,378403,,,
6049,Modoc,361,534,111122,1947,18741,,,
8081,Moffat,279,413,202900,1948,6885,,,
4015,Mohave,147,218,1533261,1949,64849,,,
29135,Moniteau,931,1378,148655,1950,12846,,,
34025,Monmouth,667,987,14531826,1951,463974,,,
6051,Mono,53,78,258489,1952,19627,,,
19133,Monona,679,1005,119601,1953,8515,,,
54061,Monongalia,382,565,1808232,1954,104148,,,
36055,Monroe,396,586,19870145,1955,738664,,,
18105,Monroe,466,690,2334815,1956,108193,,,
26115,Monroe,1009,1493,2157103,1957,165856,,,
42089,Monroe,124,184,2028639,1958,97753,,,
12087,Monroe,6,9,1554386,1959,151348,,,
55081,Monroe,1325,1961,654307,1960,44716,,,
47123,Monroe,801,1185,443683,1961,48789,,,
28095,Monroe,450,666,416095,1962,29559,,,
1099,Monroe,359,531,380988,1963,22358,,,
17133,Monroe,489,724,284381,1964,22025,,,
13207,Monroe,150,222,209216,1965,21066,,,
39111,Monroe,572,847,183266,1966,11398,,,
19135,Monroe,601,889,130102,1967,7866,,,
21171,Monroe,886,1311,112304,1968,7452,,,
29137,Monroe,725,1073,97166,1969,6062,,,
54063,Monroe,537,795,92886,1970,10179,,,
5095,Monroe,193,286,91580,1971,16639,,,
48337,Montague,1032,1527,167375,1972,7244,,,
26117,Montcalm,799,1183,772061,1973,50046,,,
6053,Monterey,786,1163,9048429,1974,198264,,,
8083,Montezuma,590,873,308645,1975,18648,,,
24031,Montgomery,454,672,31031274,1976,893275,,,
42091,Montgomery,382,565,30905370,1977,757879,,,
39113,Montgomery,728,1077,14401604,1978,624065,,,
1101,Montgomery,530,784,6057810,1979,264221,,,
48339,Montgomery,827,1224,4030000,1980,269429,,,
51121,Montgomery,455,673,1713065,1981,109812,,,
47125,Montgomery,795,1177,1546496,1982,84681,,,
18107,Montgomery,613,907,698072,1983,43187,,,
36057,Montgomery,458,678,638166,1984,46328,,,
20125,Montgomery,838,1240,538065,1985,26897,,,
37123,Montgomery,211,312,410119,1986,23823,,,
17135,Montgomery,932,1379,387670,1987,30364,,,
21173,Montgomery,626,926,329876,1988,37472,,,
19137,Montgomery,514,761,174828,1989,26908,,,
29139,Montgomery,624,924,121724,1990,9807,,,
28097,Montgomery,266,394,106604,1991,12476,,,
5097,Montgomery,370,548,82452,1992,9190,,,
13209,Montgomery,192,284,64947,1993,10594,,,
26119,Montmorency,106,157,77552,1994,6861,,,
42093,Montour,229,339,551850,1995,35162,,,
8085,Montrose,686,1015,544544,1996,36990,,,
46101,Moody,574,850,102290,1997,13050,,,
37125,Moore,626,926,1286327,1998,75997,,,
48341,Moore,184,272,375216,1999,35557,,,
47127,Moore,331,490,61729,2000,8342,,,
35033,Mora,367,543,26063,2001,1783,,,
22067,Morehouse,284,420,309965,2002,23320,,,
1103,Morgan,1059,1567,2146156,2003,71613,,,
17137,Morgan,743,1100,571087,2004,54694,,,
18109,Morgan,540,799,548257,2005,40416,,,
8087,Morgan,671,993,467052,2006,41295,,,
13211,Morgan,317,469,235563,2007,15490,,,
39115,Morgan,512,758,156615,2008,16463,,,
29141,Morgan,770,1140,140460,2009,14555,,,
47129,Morgan,281,416,127433,2010,11224,,,
54065,Morgan,125,185,125709,2011,9012,,,
21175,Morgan,685,1014,109326,2012,15666,,,
49029,Morgan,209,309,72931,2013,5868,,,
31123,Morrill,377,558,54190,2014,6593,,,
34027,Morris,318,471,21839560,2015,473163,,,
48343,Morris,326,482,226597,2016,18846,,,
20127,Morris,444,657,58559,2017,4923,,,
27097,Morrison,1640,2427,379396,2018,48375,,,
39117,Morrow,668,989,240223,2019,24497,,,
41049,Morrow,261,386,153686,2020,12908,,,
38059,Morton,821,1215,322391,2021,25146,,,
20129,Morton,188,278,40483,2022,2977,,,
48345,Motley,158,234,11543,2023,1397,,,
17139,Moultrie,415,614,150394,2024,26745,,,
38061,Mountrail,662,980,85075,2025,9576,,,
27099,Mower,1056,1563,612547,2026,38336,,,
21177,Muhlenberg,524,776,387451,2027,30454,,,
41051,Multnomah,501,741,24277376,2028,669591,,,
13213,Murray,202,299,441216,2029,34742,,,
40099,Murray,382,565,123939,2030,12421,,,
27101,Murray,795,1177,110925,2031,8459,,,
19139,Muscatine,673,996,950434,2032,62290,,,
13215,Muscogee,40,59,4137203,2033,199999,,,
26121,Muskegon,365,540,2746024,2034,191929,,,
39119,Muskingum,936,1385,1460690,2035,83274,,,
40101,Muskogee,1167,1727,1109372,2036,63294,,,
30065,Musselshell,198,293,30878,2037,3745,,,
48347,Nacogdoches,1041,1541,804474,2038,62832,,,
31125,Nance,383,567,39539,2039,3940,,,
25019,Nantucket,13,19,327485,2040,16169,,,
6055,Napa,862,1276,3287925,2041,200883,,,
37127,Nash,463,685,1705262,2042,188370,,,
36059,Nassau,29,43,35965044,2043,1342896,,,
12089,Nassau,252,373,737000,2044,52823,,,
22069,Natchitoches,469,694,523112,2045,30185,,,
56025,Natrona,200,296,1615327,2046,118573,,,
4017,Navajo,286,423,967141,2047,72649,,,
48349,Navarro,1213,1795,563943,2048,37912,,,
21179,Nelson,1200,1776,512513,2049,26938,,,
51125,Nelson,314,465,113998,2050,10492,,,
38063,Nelson,420,622,33592,2051,2575,,,
31127,Nemaha,436,645,192866,2052,18964,,,
20131,Nemaha,953,1410,148352,2053,5343,,,
20133,Neosho,639,946,251543,2054,19262,,,
28099,Neshoba,643,952,494666,2055,38968,,,
20135,Ness,496,734,48602,2056,2708,,,
6057,Nevada,386,571,1504382,2057,144568,,,
5099,Nevada,357,528,97810,2058,6511,,,
10003,New Castle,265,392,16734058,2059,505564,,,
37129,New Hanover,52,77,3698793,2060,248355,,,
9009,New Haven,296,438,20381287,2061,828610,,,
51127,New Kent,58,86,107162,2062,7916,,,
9011,New London,483,715,6996976,2063,531215,,,
29143,New Madrid,350,518,331884,2064,24515,,,
36061,New York,0,0,251385039,2065,1562335,,,
26123,Newaygo,596,882,456403,2066,42502,,,
45071,Newberry,448,663,461058,2067,37081,,,
44005,Newport,90,133,2144798,2068,111494,,,
51700,Newport News,0,0,4501505,2069,251499,,,
29145,Newton,1514,2241,745376,2070,51646,,,
13217,Newton,222,329,719321,2071,35175,,,
28101,Newton,546,808,250364,2072,25619,,,
18111,Newton,318,471,140823,2073,11520,,,
48351,Newton,211,312,79164,2074,10478,,,
5101,Newton,469,694,42514,2075,4279,,,
16069,Nez Perce,278,411,830241,2076,42420,,,
36063,Niagara,664,983,3244583,2077,90251,,,
54067,Nicholas,268,397,319240,2078,26487,,,
21181,Nicholas,541,801,34420,2079,2195,,,
27103,Nicollet,664,983,523925,2080,32209,,,
56027,Niobrara,226,334,34227,2081,6845,,,
18113,Noble,855,1265,808236,2082,53532,,,
40103,Noble,625,925,167091,2083,16090,,,
39121,Noble,521,771,122826,2084,10465,,,
27105,Nobles,1075,1591,373294,2085,32695,,,
29147,Nodaway,1139,1686,308168,2086,23707,,,
48353,Nolan,379,561,215986,2087,17135,,,
2180,Nome,0,0,134798,2088,18271,,,
25021,Norfolk,136,201,20481275,2089,653482,,,
51710,Norfolk,0,0,10051871,2090,507830,,,
27107,Norman,489,724,86352,2091,8911,,,
2185,North Slope,0,0,793062,2092,57039,,,
42095,Northampton,321,475,4054634,2093,212072,,,
37131,Northampton,333,493,220388,2094,14588,,,
51131,Northampton,141,209,182037,2095,16366,,,
42097,Northumberland,494,731,1196090,2096,63227,,,
51133,Northumberland,107,158,94959,2097,6830,,,
2188,Northwest Arctic,0,0,167476,2098,20811,,,
20137,Norton,350,518,83624,2099,7334,,,
51720,Norton,0,0,0,2100,35299,,,
51135,Nottoway,279,413,210426,2101,20848,,,
40105,Nowata,656,971,65122,2102,5389,,,
28103,Noxubee,379,561,119401,2103,10335,,,
31129,Nuckolls,464,687,58704,2104,6319,,,
48355,Nueces,417,617,6362795,2105,249440,,,
32023,Nye,107,158,459708,2106,36271,,,
26125,Oakland,412,610,49531861,2107,1201013,,,
47131,Obion,593,878,649778,2108,46076,,,
19141,O'Brien,977,1446,223472,2109,16288,,,
34029,Ocean,202,299,6323550,2110,311783,,,
26127,Oceana,515,762,237978,2111,35043,,,
48357,Ochiltree,295,437,212547,2112,11677,,,
45073,Oconee,595,881,1093969,2113,66643,,,
13219,Oconee,263,389,264342,2114,26824,,,
55083,Oconto,843,1248,335321,2115,19290,,,
26129,Ogemaw,227,336,215281,2116,14343,,,
17141,Ogle,950,1406,746419,2117,55364,,,
13221,Oglethorpe,278,411,81104,2118,7031,,,
54069,Ohio,117,173,1008065,2119,58999,,,
21183,Ohio,899,1331,199801,2120,18012,,,
18115,Ohio,243,360,68764,2121,8729,,,
12091,Okaloosa,287,425,3773591,2122,153630,,,
53047,Okanogan,1124,1664,536800,2123,37624,,,
12093,Okeechobee,313,463,347061,2124,27553,,,
40107,Okfuskee,634,938,95215,2125,11653,,,
40109,Oklahoma,745,1103,19569366,2126,665401,,,
40111,Okmulgee,844,1249,326462,2127,32921,,,
28105,Oktibbeha,308,456,636517,2128,49841,,,
21185,Oldham,371,549,492838,2129,33164,,,
48359,Oldham,91,135,35787,2130,3427,,,
38065,Oliver,285,422,39910,2131,8968,,,
27109,Olmsted,1089,1612,4264687,2132,233697,,,
36065,Oneida,923,1366,4272411,2133,175390,,,
55085,Oneida,72,107,665976,2134,31391,,,
16071,Oneida,269,398,29694,2135,2302,,,
36067,Onondaga,507,750,11642852,2136,545276,,,
37133,Onslow,365,540,2982004,2137,175847,,,
36069,Ontario,595,881,1943008,2138,117803,,,
26131,Ontonagon,87,129,85915,2139,11540,,,
6059,Orange,243,360,85901928,2140,2890972,,,
12095,Orange,654,968,27244576,2141,927735,,,
36071,Orange,488,722,5584502,2142,242573,,,
37135,Orange,372,551,2631182,2143,111642,,,
48361,Orange,253,374,1065565,2144,59354,,,
50017,Orange,425,629,317595,2145,22193,,,
51137,Orange,361,534,255650,2146,27446,,,
18117,Orange,457,676,221832,2147,21142,,,
45075,Orangeburg,797,1180,1223423,2148,72730,,,
29149,Oregon,711,1052,80386,2149,7685,,,
22071,Orleans,11,16,13489732,2150,193318,,,
36073,Orleans,391,579,464278,2151,23725,,,
50019,Orleans,491,727,378821,2152,25697,,,
40113,Osage,964,1427,252891,2153,21000,,,
29151,Osage,1014,1501,116538,2154,9837,,,
20139,Osage,773,1144,91713,2155,4229,,,
20141,Osborne,476,704,48897,2156,5303,,,
12097,Osceola,396,586,1852297,2157,82985,,,
26133,Osceola,416,616,311049,2158,17256,,,
19143,Osceola,605,895,97151,2159,9285,,,
26135,Oscoda,74,110,64524,2160,4138,,,
36075,Oswego,607,898,1457843,2161,84689,,,
35035,Otero,419,620,790876,2162,7212,,,
8089,Otero,430,636,254688,2163,26454,,,
31131,Otoe,713,1055,204242,2164,18095,,,
36077,Otsego,753,1114,875160,2165,61736,,,
26137,Otsego,114,169,464479,2166,39993,,,
26139,Ottawa,1111,1644,5177176,2167,250864,,,
39123,Ottawa,439,650,594367,2168,66554,,,
40115,Ottawa,836,1237,339767,2169,26319,,,
20143,Ottawa,453,670,43450,2170,6430,,,
27111,Otter Tail,2241,3317,760686,2171,33228,,,
22073,Ouachita,299,443,2731235,2172,171242,,,
5103,Ouachita,165,244,268718,2173,34517,,,
8091,Ouray,64,95,52856,2174,8181,,,
55087,Outagamie,1205,1783,4254950,2175,233348,,,
47133,Overton,738,1092,176442,2176,26447,,,
18119,Owen,569,842,162895,2177,11419,,,
21187,Owen,787,1165,55955,2178,5326,,,
21189,Owsley,282,417,23580,2179,2125,,,
16073,Owyhee,453,670,99665,2180,6539,,,
23017,Oxford,304,450,674672,2181,51449,,,
29153,Ozark,734,1086,49663,2182,6997,,,
55089,Ozaukee,384,568,1853648,2183,71323,,,
53049,Pacific,209,309,219727,2184,13570,,,
19145,Page,775,1147,241445,2185,23477,,,
51139,Page,460,681,237207,2186,18716,,,
12099,Palm Beach,452,669,26898480,2187,1157710,,,
19147,Palo Alto,707,1046,134025,2188,16627,,,
48363,Palo Pinto,671,993,301606,2189,23051,,,
37137,Pamlico,63,93,92299,2190,8112,,,
28107,Panola,504,746,380107,2191,24004,,,
48365,Panola,731,1082,279440,2192,21292,,,
56029,Park,481,712,470986,2193,43295,,,
30067,Park,278,411,179382,2194,21197,,,
8093,Park,135,200,94535,2195,5603,,,
18121,Parke,401,593,121739,2196,17234,,,
48367,Parker,1781,2636,810973,2197,58310,,,
48369,Parmer,450,666,226112,2198,22784,,,
12101,Pasco,739,1094,2636845,2199,159756,,,
37139,Pasquotank,147,218,559326,2200,37975,,,
34031,Passaic,41,61,9661650,2201,411408,,,
51141,Patrick,491,727,192187,2202,8281,,,
13223,Paulding,209,309,541747,2203,34342,,,
39125,Paulding,527,780,199732,2204,13756,,,
40117,Pawnee,592,876,123726,2205,12655,,,
20145,Pawnee,351,519,115624,2206,13404,,,
31133,Pawnee,396,586,37862,2207,3494,,,
16075,Payette,480,710,210550,2208,18337,,,
40119,Payne,1023,1514,1100618,2209,77661,,,
13225,Peach,131,194,313256,2210,24203,,,
28109,Pearl River,530,784,331058,2211,21146,,,
48371,Pecos,195,289,169741,2212,12983,,,
38067,Pembina,504,746,185684,2213,17026,,,
29155,Pemiscot,272,403,207080,2214,18546,,,
53051,Pend Oreille,187,277,123564,2215,17289,,,
37141,Pender,288,426,320376,2216,31307,,,
21191,Pendleton,817,1209,97642,2217,9289,,,
54071,Pendleton,493,730,85447,2218,6536,,,
46103,Pennington,540,799,1902112,2219,115133,,,
27113,Pennington,416,616,295840,2220,31596,,,
23019,Penobscot,476,704,2907832,2221,171250,,,
17143,Peoria,820,1214,4679466,2222,196338,,,
55091,Pepin,364,539,80817,2223,8652,,,
31135,Perkins,405,599,55155,2224,8621,,,
46105,Perkins,455,673,48425,2225,3099,,,
37143,Perquimans,194,287,79935,2226,7144,,,
21193,Perry,36,53,478227,2227,37104,,,
42099,Perry,504,746,309208,2228,20338,,,
29157,Perry,770,1140,290830,2229,15078,,,
39127,Perry,510,755,240087,2230,32390,,,
17145,Perry,473,700,239239,2231,13303,,,
18123,Perry,443,656,227064,2232,22380,,,
28111,Perry,214,317,111830,2233,11791,,,
47135,Perry,185,274,93526,2234,14220,,,
1105,Perry,266,394,82161,2235,8553,,,
5105,Perry,336,497,60493,2236,12446,,,
32027,Pershing,100,148,85526,2237,5667,,,
37145,Person,404,598,429638,2238,38449,,,
2195,Petersburg,0,0,134672,2239,9188,,,
51730,Petersburg,0,0,0,2240,10662,,,
30069,Petroleum,74,110,4634,2241,1015,,,
29159,Pettis,1108,1640,686251,2242,71632,,,
29161,Phelps,651,963,592480,2243,43655,,,
31137,Phelps,423,626,200556,2244,17586,,,
42101,Philadelphia,4,6,37627817,2245,1512507,,,
5107,Phillips,261,386,259949,2246,21449,,,
20147,Phillips,479,709,90993,2247,1840,,,
8095,Phillips,295,437,77658,2248,11563,,,
30071,Phillips,357,528,50241,2249,4406,,,
17147,Piatt,431,638,162533,2250,9869,,,
39129,Pickaway,550,814,710275,2251,47095,,,
45077,Pickens,469,694,1331743,2252,60435,,,
13227,Pickens,178,263,252369,2253,14251,,,
1107,Pickens,363,537,160490,2254,11676,,,
47137,Pickett,355,525,34133,2255,2325,,,
53053,Pierce,958,1418,12361792,2256,428132,,,
55093,Pierce,1044,1545,373882,2257,20172,,,
13229,Pierce,314,465,137949,2258,13138,,,
31139,Pierce,657,972,81923,2259,5000,,,
38069,Pierce,453,670,52842,2260,3808,,,
21195,Pike,51,75,1018971,2261,64264,,,
28113,Pike,434,642,492183,2262,30126,,,
1109,Pike,500,740,465715,2263,44434,,,
39131,Pike,330,488,464045,2264,43681,,,
42103,Pike,30,44,360335,2265,26210,,,
29163,Pike,800,1184,197075,2266,22522,,,
17149,Pike,860,1273,164000,2267,19837,,,
18125,Pike,262,388,148510,2268,18749,,,
5109,Pike,377,558,127472,2269,10037,,,
13231,Pike,240,355,86824,2270,7097,,,
4019,Pima,330,488,14326055,2271,555128,,,
4021,Pinal,332,491,1705789,2272,108680,,,
27115,Pine,904,1338,269345,2273,19876,,,
12103,Pinellas,83,123,19894217,2274,923153,,,
27117,Pipestone,715,1058,185996,2275,19296,,,
23021,Piscataquis,125,185,216099,2276,14476,,,
8097,Pitkin,48,71,889015,2277,63155,,,
37147,Pitt,477,706,2481757,2278,179598,,,
40121,Pittsburg,1296,1918,550663,2279,12639,,,
51143,Pittsylvania,1192,1764,1527931,2280,159840,,,
49031,Piute,84,124,11605,2281,937,,,
6061,Placer,1026,1518,6090886,2282,288602,,,
22075,Plaquemines,117,173,868882,2283,93552,,,
29165,Platte,574,850,1629238,2284,200669,,,
31141,Platte,955,1413,668165,2285,37108,,,
56031,Platte,347,514,154118,2286,16772,,,
54073,Pleasants,105,155,131285,2287,4329,,,
6063,Plumas,103,152,329456,2288,22814,,,
25023,Plymouth,471,697,8577434,2289,314790,,,
19149,Plymouth,1385,2050,414273,2290,36444,,,
54075,Pocahontas,332,491,122176,2291,17366,,,
19151,Pocahontas,787,1165,110960,2292,9291,,,
5111,Poinsett,437,647,233051,2293,8486,,,
22077,Pointe Coupee,370,548,197594,2294,12791,,,
19153,Polk,681,1008,12428866,2295,353965,,,
12105,Polk,1600,2368,7761339,2296,268021,,,
41053,Polk,919,1360,620464,2297,39122,,,
